"election","election_date","locality","precinct","district","district_type","provisional_ballots","absentee_ballots","in_person_ballots","in_person_curbside_ballots","TotalVoteTurnout","ActiveRegisteredVoters","InactiveRegisteredVoters","TotalRegisteredVoters"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","718 - PINE RIDGE","00","Local","0","0","865","5","865","2521","114","2635"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","720 - THOREAU","00","Local","1","0","1355","21","1356","2944","92","3036"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","721 - MERRIFIELD","00","Local","5","0","1159","0","1164","4350","372","4722"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","723 - GALLOWS EAST","00","Local","1","0","611","2","612","2184","166","2348"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","726 - MAGARITY","00","Local","5","0","1222","9","1227","3962","308","4268"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","727 - OAKTON","00","Local","0","0","1047","6","1047","2629","82","2711"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","729 - NOTTOWAY","00","Local","1","0","1365","8","1366","3651","174","3824"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","730 - PENDERBROOK","00","Local","0","0","1259","5","1259","3802","180","3982"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","731 - TYSONS","00","Local","3","0","807","1","810","3729","336","4065"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","732 - OAK MARR","00","Local","0","0","1454","5","1454","3847","144","3991"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","733 - KILMER","00","Local","3","0","1518","7","1521","4403","166","4569"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","734 - HUNTERS BRANCH","00","Local","1","0","770","3","771","2388","166","2554"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","735 - ROTONDA","00","Local","0","0","482","1","482","1342","86","1428"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","801 - BURKE","00","Local","1","0","1784","5","1785","5071","224","5295"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","802 - CEDAR LAKE","00","Local","2","0","432","6","434","1540","85","1625"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","803 - CLIFTON","00","Local","3","0","2145","11","2148","4413","152","4563"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","804 - COLCHESTER","00","Local","2","0","953","2","955","1875","67","1941"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","805 - FAIRFAX STATION","00","Local","0","0","907","4","907","1632","45","1677"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","806 - SYDENSTRICKER","00","Local","0","0","1621","14","1621","3376","86","3461"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","807 - HUNT VALLEY","00","Local","0","0","1063","5","1063","2174","62","2236"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","811 - POHICK","00","Local","2","0","791","5","793","2166","89","2253"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","812 - VALLEY","00","Local","5","0","1339","4","1344","2916","100","3016"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","815 - WOODYARD","00","Local","2","0","1406","12","1408","2790","83","2872"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","824 - ORANGE","00","Local","4","0","2008","10","2012","4037","142","4179"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","825 - CHERRY RUN","00","Local","0","0","1321","1","1321","2814","92","2905"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","827 - IRVING","00","Local","3","0","1282","6","1285","2670","75","2745"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","833 - WHITE OAKS","00","Local","1","0","1284","8","1285","3130","116","3246"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","838 - SANGSTER","00","Local","2","0","1114","5","1116","2313","80","2393"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","839 - SILVERBROOK","00","Local","0","0","1710","7","1710","3676","94","3770"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","840 - WEST SPRINGFIELD","00","Local","0","0","1412","2","1412","3058","81","3138"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","841 - POPES HEAD","00","Local","3","0","851","8","854","1631","53","1683"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","842 - PARKWAY","00","Local","1","0","1140","6","1141","2418","61","2478"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","843 - FAIR LAKES","00","Local","1","0","1249","4","1250","3411","145","3555"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","844 - CENTERPOINTE","00","Local","1","0","849","1","850","3274","233","3507"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","845 - FOUNTAINHEAD","00","Local","1","0","1835","7","1836","4050","139","4187"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","846 - GREENBRIAR EAST","00","Local","4","0","1223","0","1227","3672","194","3865"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","847 - GREENBRIAR WEST","00","Local","1","0","980","5","981","2347","115","2462"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","848 - FAIR OAKS","00","Local","2","0","1006","0","1008","3798","152","3949"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","849 - NEWGATE","00","Local","0","0","2513","3","2513","4888","110","4998"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","850 - SOUTH RUN","00","Local","1","0","1403","3","1404","2912","63","2975"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","851 - WILLOW SPRINGS","00","Local","3","0","1275","2","1278","2815","89","2904"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","901 - CENTRE RIDGE","00","Local","0","0","1389","4","1389","3507","190","3697"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","902 - BROOKFIELD","00","Local","3","0","1513","5","1516","4323","170","4493"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","903 - CUB RUN","00","Local","0","0","1597","4","1597","4015","159","4173"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","904 - STONECROFT","00","Local","1","0","581","2","582","1703","79","1780"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","905 - FRANKLIN","00","Local","0","0","443","4","443","890","25","915"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","908 - HIDDEN MEADOW","00","Local","2","0","1075","4","1077","2337","75","2412"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","909 - OAK HILL","00","Local","0","0","1000","2","1000","2169","66","2235"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","910 - LONDON TOWNE","00","Local","1","0","1320","6","1321","4088","162","4250"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","911 - NAVY","00","Local","1","0","1358","5","1359","3627","124","3751"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","913 - ROCKY RUN","00","Local","3","0","1649","8","1652","4269","119","4388"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","914 - VALE","00","Local","1","0","1059","3","1060","2461","72","2533"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","915 - VIRGINIA RUN","00","Local","2","0","1422","4","1424","2771","105","2876"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","916 - WAPLES MILL","00","Local","0","0","1928","5","1928","4479","139","4618"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","917 - STONE NORTH","00","Local","0","0","783","4","783","1980","48","2027"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","918 - CENTREVILLE","00","Local","5","0","1897","5","1902","4741","231","4971"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","919 - GREEN TRAILS","00","Local","1","0","1896","2","1897","4478","148","4626"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","920 - CHANTILLY","00","Local","2","0","1135","3","1137","3189","93","3281"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","921 - DEER PARK","00","Local","3","0","1683","9","1686","3475","98","3573"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","923 - BULL RUN","00","Local","1","0","1217","3","1218","2512","63","2575"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","924 - SPINDLE","00","Local","3","0","811","2","814","2196","128","2324"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","925 - OLD MILL","00","Local","1","0","881","2","882","1954","71","2025"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","926 - POWELL","00","Local","3","0","1454","2","1457","5185","218","5402"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","927 - ARMFIELD","00","Local","3","0","752","2","755","2085","61","2146"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","928 - POPLAR TREE","00","Local","1","0","1223","2","1224","2882","71","2953"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","929 - DIFFICULT RUN","00","Local","0","0","354","1","354","781","18","799"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","930 - LEES CORNER ","00","Local","1","0","978","1","979","2269","62","2331"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","931 - CARSON","00","Local","0","0","1057","18","1057","2836","94","2930"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","932 - STONE SOUTH","00","Local","2","0","560","1","562","1840","117","1957"
"2019 November General","2019-11-05 00:00:00","FAIRFAX COUNTY","933 - COMPTON","00","Local","0","0","371","0","371","763","33","796"
"2019 November General","2019-11-05 00:00:00","FALLS CHURCH CITY","##Central Absentee","00","Local","0","665","1","0","666","0","0","0"
"2019 November General","2019-11-05 00:00:00","FALLS CHURCH CITY","001 - FIRST WARD","00","Local","3","0","1322","1","1325","3354","185","3539"
"2019 November General","2019-11-05 00:00:00","FALLS CHURCH CITY","002 - SECOND WARD","00","Local","8","0","1038","1","1046","2825","224","3049"
"2019 November General","2019-11-05 00:00:00","FALLS CHURCH CITY","003 - THIRD WARD","00","Local","1","0","1433","4","1434","3731","178","3909"
"2019 November General","2019-11-05 00:00:00","FAUQUIER COUNTY","##Central Absentee","00","Local","0","103","0","0","103","0","0","0"
"2019 November General","2019-11-05 00:00:00","FAUQUIER COUNTY","##Central Absentee","00","Local","0","453","0","0","453","0","0","0"
"2019 November General","2019-11-05 00:00:00","FAUQUIER COUNTY","##Central Absentee","00","Local","0","1013","0","0","1013","0","0","0"
"2019 November General","2019-11-05 00:00:00","FAUQUIER COUNTY","##Central Absentee","00","Local","0","1569","0","0","1569","0","0","0"
"2019 November General","2019-11-05 00:00:00","FAUQUIER COUNTY","101 - KETTLE RUN","00","Local","0","0","626","0","626","1225","38","1263"
"2019 November General","2019-11-05 00:00:00","FAUQUIER COUNTY","102 - CATLETT","00","Local","1","0","1350","0","1351","3038","92","3130"
"2019 November General","2019-11-05 00:00:00","FAUQUIER COUNTY","103 - CASANOVA","00","Local","1","0","658","0","659","1391","42","1433"
"2019 November General","2019-11-05 00:00:00","FAUQUIER COUNTY","104 - LOIS","00","Local","0","0","545","0","545","1273","32","1305"
"2019 November General","2019-11-05 00:00:00","FAUQUIER COUNTY","105 - OPAL","00","Local","0","0","530","0","530","1282","52","1334"
"2019 November General","2019-11-05 00:00:00","FAUQUIER COUNTY","106 - BALDWIN RIDGE","00","Local","0","0","783","0","783","1720","47","1767"
"2019 November General","2019-11-05 00:00:00","FAUQUIER COUNTY","201 - COURTHOUSE","00","Local","3","0","1429","0","1432","3471","159","3630"
"2019 November General","2019-11-05 00:00:00","FAUQUIER COUNTY","202 - AIRLIE","00","Local","0","0","1168","0","1168","2577","77","2654"
"2019 November General","2019-11-05 00:00:00","FAUQUIER COUNTY","203 - WARRENTON","00","Local","2","0","1290","0","1292","3144","114","3258"
"2019 November General","2019-11-05 00:00:00","FAUQUIER COUNTY","301 - MORRISVILLE","00","Local","1","0","839","0","840","2008","81","2089"
"2019 November General","2019-11-05 00:00:00","FAUQUIER COUNTY","302 - REMINGTON","00","Local","1","0","1210","0","1211","3011","109","3120"
"2019 November General","2019-11-05 00:00:00","FAUQUIER COUNTY","303 - BEALETON","00","Local","0","0","1346","0","1346","3884","149","4033"
"2019 November General","2019-11-05 00:00:00","FAUQUIER COUNTY","401 - MARSHALL","00","Local","0","0","1263","0","1263","2716","159","2875"
"2019 November General","2019-11-05 00:00:00","FAUQUIER COUNTY","402 - LEEDS","00","Local","2","0","1206","0","1208","2442","72","2514"
"2019 November General","2019-11-05 00:00:00","FAUQUIER COUNTY","403 - WATERLOO","00","Local","1","0","1438","0","1439","3060","74","3134"
"2019 November General","2019-11-05 00:00:00","FAUQUIER COUNTY","404 - SPRINGS VALLEY","00","Local","0","0","663","0","663","1415","52","1467"
"2019 November General","2019-11-05 00:00:00","FAUQUIER COUNTY","501 - THE PLAINS","00","Local","0","0","1098","0","1098","2395","87","2482"
"2019 November General","2019-11-05 00:00:00","FAUQUIER COUNTY","502 - NEW BALTIMORE","00","Local","0","0","1281","0","1281","2637","109","2746"
"2019 November General","2019-11-05 00:00:00","FAUQUIER COUNTY","503 - BROAD RUN","00","Local","0","0","1109","0","1109","2234","70","2304"
"2019 November General","2019-11-05 00:00:00","FAUQUIER COUNTY","504 - VINT HILL","00","Local","0","0","2058","0","2058","4343","120","4463"
"2019 November General","2019-11-05 00:00:00","FLOYD COUNTY","##Central Absentee","00","Local","0","310","0","1","310","0","0","0"
"2019 November General","2019-11-05 00:00:00","FLOYD COUNTY","101 - LOCUST GROVE","00","Local","0","0","837","7","837","2108","46","2154"
"2019 November General","2019-11-05 00:00:00","FLOYD COUNTY","201 - LITTLE RIVER","00","Local","1","0","1059","6","1060","2399","40","2439"
"2019 November General","2019-11-05 00:00:00","FLOYD COUNTY","301 - COURTHOUSE","00","Local","0","0","855","9","855","2037","47","2084"
"2019 November General","2019-11-05 00:00:00","FLOYD COUNTY","401 - BURKS FORK","00","Local","2","0","824","6","826","2059","37","2096"
"2019 November General","2019-11-05 00:00:00","FLOYD COUNTY","501 - INDIAN VALLEY","00","Local","0","0","820","1","820","2076","49","2125"
"2019 November General","2019-11-05 00:00:00","FLUVANNA COUNTY","##Central Absentee","00","Local","0","2","0","0","2","0","0","0"
"2019 November General","2019-11-05 00:00:00","FLUVANNA COUNTY","##Central Absentee","00","Local","0","131","0","0","131","0","0","0"
"2019 November General","2019-11-05 00:00:00","FLUVANNA COUNTY","##Central Absentee","00","Local","0","487","0","0","487","0","0","0"
"2019 November General","2019-11-05 00:00:00","FLUVANNA COUNTY","##Central Absentee","00","Local","0","616","0","0","616","0","0","0"
"2019 November General","2019-11-05 00:00:00","FLUVANNA COUNTY","##Central Absentee","00","Local","0","624","0","0","624","0","0","0"
"2019 November General","2019-11-05 00:00:00","FLUVANNA COUNTY","101 - PALMYRA","00","Local","2","0","1610","1","1612","4144","131","4275"
"2019 November General","2019-11-05 00:00:00","FLUVANNA COUNTY","201 - COLUMBIA","00","Local","1","0","63","0","64","2849","64","2913"
"2019 November General","2019-11-05 00:00:00","FLUVANNA COUNTY","201 - COLUMBIA","00","Local","1","0","1066","6","1067","2849","64","2913"
"2019 November General","2019-11-05 00:00:00","FLUVANNA COUNTY","301 - FORK UNION","00","Local","0","0","324","0","324","3128","81","3209"
"2019 November General","2019-11-05 00:00:00","FLUVANNA COUNTY","301 - FORK UNION","00","Local","0","0","1050","15","1050","3128","81","3209"
"2019 November General","2019-11-05 00:00:00","FLUVANNA COUNTY","401 - CUNNINGHAM","00","Local","2","0","14","0","16","3924","100","4024"
"2019 November General","2019-11-05 00:00:00","FLUVANNA COUNTY","401 - CUNNINGHAM","00","Local","2","0","1658","2","1660","3924","100","4024"
"2019 November General","2019-11-05 00:00:00","FLUVANNA COUNTY","501 - RIVANNA","00","Local","3","0","1908","5","1911","4017","122","4139"
"2019 November General","2019-11-05 00:00:00","FRANKLIN CITY","##Central Absentee","00","Local","0","54","0","1","54","0","0","0"
"2019 November General","2019-11-05 00:00:00","FRANKLIN CITY","##Central Absentee","00","Local","0","67","0","0","67","0","0","0"
"2019 November General","2019-11-05 00:00:00","FRANKLIN CITY","##Central Absentee","00","Local","0","121","0","0","121","0","0","0"
"2019 November General","2019-11-05 00:00:00","FRANKLIN CITY","##Central Absentee","00","Local","0","121","0","1","121","0","0","0"
